EDP Range,SLF Case 1,SLF Case 2,SLF Case 3
105.75,385982.0550524755,854486.8941013564,1468516.34946453
105.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
105.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
105.9,385982.0550524755,854486.8941013564,1468516.34946453
105.95,385982.0550524755,854486.8941013564,1468516.34946453
106.0,385982.0550524755,854486.8941013564,1468516.34946453
106.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.15,385982.0550524755,854486.8941013564,1468516.34946453
106.2,385982.0550524755,854486.8941013564,1468516.34946453
106.25,385982.0550524755,854486.8941013564,1468516.34946453
106.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.4,385982.0550524755,854486.8941013564,1468516.34946453
106.45,385982.0550524755,854486.8941013564,1468516.34946453
106.5,385982.0550524755,854486.8941013564,1468516.34946453
106.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.65,385982.0550524755,854486.8941013564,1468516.34946453
106.7,385982.0550524755,854486.8941013564,1468516.34946453
106.75,385982.0550524755,854486.8941013564,1468516.34946453
106.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
106.9,385982.0550524755,854486.8941013564,1468516.34946453
106.95,385982.0550524755,854486.8941013564,1468516.34946453
107.0,385982.0550524755,854486.8941013564,1468516.34946453
107.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.15,385982.0550524755,854486.8941013564,1468516.34946453
107.2,385982.0550524755,854486.8941013564,1468516.34946453
107.25,385982.0550524755,854486.8941013564,1468516.34946453
107.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.4,385982.0550524755,854486.8941013564,1468516.34946453
107.45,385982.0550524755,854486.8941013564,1468516.34946453
107.5,385982.0550524755,854486.8941013564,1468516.34946453
107.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.65,385982.0550524755,854486.8941013564,1468516.34946453
107.7,385982.0550524755,854486.8941013564,1468516.34946453
107.75,385982.0550524755,854486.8941013564,1468516.34946453
107.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
107.9,385982.0550524755,854486.8941013564,1468516.34946453
107.95,385982.0550524755,854486.8941013564,1468516.34946453
108.0,385982.0550524755,854486.8941013564,1468516.34946453
108.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.15,385982.0550524755,854486.8941013564,1468516.34946453
108.2,385982.0550524755,854486.8941013564,1468516.34946453
108.25,385982.0550524755,854486.8941013564,1468516.34946453
108.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.4,385982.0550524755,854486.8941013564,1468516.34946453
108.45,385982.0550524755,854486.8941013564,1468516.34946453
108.5,385982.0550524755,854486.8941013564,1468516.34946453
108.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.65,385982.0550524755,854486.8941013564,1468516.34946453
108.7,385982.0550524755,854486.8941013564,1468516.34946453
108.75,385982.0550524755,854486.8941013564,1468516.34946453
108.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
108.9,385982.0550524755,854486.8941013564,1468516.34946453
108.95,385982.0550524755,854486.8941013564,1468516.34946453
109.0,385982.0550524755,854486.8941013564,1468516.34946453
109.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.15,385982.0550524755,854486.8941013564,1468516.34946453
109.2,385982.0550524755,854486.8941013564,1468516.34946453
109.25,385982.0550524755,854486.8941013564,1468516.34946453
109.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.4,385982.0550524755,854486.8941013564,1468516.34946453
109.45,385982.0550524755,854486.8941013564,1468516.34946453
109.5,385982.0550524755,854486.8941013564,1468516.34946453
109.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.65,385982.0550524755,854486.8941013564,1468516.34946453
109.7,385982.0550524755,854486.8941013564,1468516.34946453
109.75,385982.0550524755,854486.8941013564,1468516.34946453
109.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
109.9,385982.0550524755,854486.8941013564,1468516.34946453
109.95,385982.0550524755,854486.8941013564,1468516.34946453
110.0,385982.0550524755,854486.8941013564,1468516.34946453
110.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.15,385982.0550524755,854486.8941013564,1468516.34946453
110.2,385982.0550524755,854486.8941013564,1468516.34946453
110.25,385982.0550524755,854486.8941013564,1468516.34946453
110.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.4,385982.0550524755,854486.8941013564,1468516.34946453
110.45,385982.0550524755,854486.8941013564,1468516.34946453
110.5,385982.0550524755,854486.8941013564,1468516.34946453
110.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.65,385982.0550524755,854486.8941013564,1468516.34946453
110.7,385982.0550524755,854486.8941013564,1468516.34946453
110.75,385982.0550524755,854486.8941013564,1468516.34946453
110.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
110.9,385982.0550524755,854486.8941013564,1468516.34946453
110.95,385982.0550524755,854486.8941013564,1468516.34946453
111.0,385982.0550524755,854486.8941013564,1468516.34946453
111.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.15,385982.0550524755,854486.8941013564,1468516.34946453
111.2,385982.0550524755,854486.8941013564,1468516.34946453
111.25,385982.0550524755,854486.8941013564,1468516.34946453
111.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.4,385982.0550524755,854486.8941013564,1468516.34946453
111.45,385982.0550524755,854486.8941013564,1468516.34946453
111.5,385982.0550524755,854486.8941013564,1468516.34946453
111.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.65,385982.0550524755,854486.8941013564,1468516.34946453
111.7,385982.0550524755,854486.8941013564,1468516.34946453
111.75,385982.0550524755,854486.8941013564,1468516.34946453
111.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
111.9,385982.0550524755,854486.8941013564,1468516.34946453
111.95,385982.0550524755,854486.8941013564,1468516.34946453
112.0,385982.0550524755,854486.8941013564,1468516.34946453
112.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.15,385982.0550524755,854486.8941013564,1468516.34946453
112.2,385982.0550524755,854486.8941013564,1468516.34946453
112.25,385982.0550524755,854486.8941013564,1468516.34946453
112.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.4,385982.0550524755,854486.8941013564,1468516.34946453
112.45,385982.0550524755,854486.8941013564,1468516.34946453
112.5,385982.0550524755,854486.8941013564,1468516.34946453
112.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.65,385982.0550524755,854486.8941013564,1468516.34946453
112.7,385982.0550524755,854486.8941013564,1468516.34946453
112.75,385982.0550524755,854486.8941013564,1468516.34946453
112.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
112.9,385982.0550524755,854486.8941013564,1468516.34946453
112.95,385982.0550524755,854486.8941013564,1468516.34946453
113.0,385982.0550524755,854486.8941013564,1468516.34946453
113.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.15,385982.0550524755,854486.8941013564,1468516.34946453
113.2,385982.0550524755,854486.8941013564,1468516.34946453
113.25,385982.0550524755,854486.8941013564,1468516.34946453
113.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.4,385982.0550524755,854486.8941013564,1468516.34946453
113.45,385982.0550524755,854486.8941013564,1468516.34946453
113.5,385982.0550524755,854486.8941013564,1468516.34946453
113.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.65,385982.0550524755,854486.8941013564,1468516.34946453
113.7,385982.0550524755,854486.8941013564,1468516.34946453
113.75,385982.0550524755,854486.8941013564,1468516.34946453
113.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
113.9,385982.0550524755,854486.8941013564,1468516.34946453
113.95,385982.0550524755,854486.8941013564,1468516.34946453
114.0,385982.0550524755,854486.8941013564,1468516.34946453
114.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.15,385982.0550524755,854486.8941013564,1468516.34946453
114.2,385982.0550524755,854486.8941013564,1468516.34946453
114.25,385982.0550524755,854486.8941013564,1468516.34946453
114.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.4,385982.0550524755,854486.8941013564,1468516.34946453
114.45,385982.0550524755,854486.8941013564,1468516.34946453
114.5,385982.0550524755,854486.8941013564,1468516.34946453
114.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.65,385982.0550524755,854486.8941013564,1468516.34946453
114.7,385982.0550524755,854486.8941013564,1468516.34946453
114.75,385982.0550524755,854486.8941013564,1468516.34946453
114.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
114.9,385982.0550524755,854486.8941013564,1468516.34946453
114.95,385982.0550524755,854486.8941013564,1468516.34946453
115.0,385982.0550524755,854486.8941013564,1468516.34946453
115.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.15,385982.0550524755,854486.8941013564,1468516.34946453
115.2,385982.0550524755,854486.8941013564,1468516.34946453
115.25,385982.0550524755,854486.8941013564,1468516.34946453
115.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.4,385982.0550524755,854486.8941013564,1468516.34946453
115.45,385982.0550524755,854486.8941013564,1468516.34946453
115.5,385982.0550524755,854486.8941013564,1468516.34946453
115.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.65,385982.0550524755,854486.8941013564,1468516.34946453
115.7,385982.0550524755,854486.8941013564,1468516.34946453
115.75,385982.0550524755,854486.8941013564,1468516.34946453
115.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
115.9,385982.0550524755,854486.8941013564,1468516.34946453
115.95,385982.0550524755,854486.8941013564,1468516.34946453
116.0,385982.0550524755,854486.8941013564,1468516.34946453
116.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.15,385982.0550524755,854486.8941013564,1468516.34946453
116.2,385982.0550524755,854486.8941013564,1468516.34946453
116.25,385982.0550524755,854486.8941013564,1468516.34946453
116.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.4,385982.0550524755,854486.8941013564,1468516.34946453
116.45,385982.0550524755,854486.8941013564,1468516.34946453
116.5,385982.0550524755,854486.8941013564,1468516.34946453
116.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.65,385982.0550524755,854486.8941013564,1468516.34946453
116.7,385982.0550524755,854486.8941013564,1468516.34946453
116.75,385982.0550524755,854486.8941013564,1468516.34946453
116.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
116.9,385982.0550524755,854486.8941013564,1468516.34946453
116.95,385982.0550524755,854486.8941013564,1468516.34946453
117.0,385982.0550524755,854486.8941013564,1468516.34946453
117.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.15,385982.0550524755,854486.8941013564,1468516.34946453
117.2,385982.0550524755,854486.8941013564,1468516.34946453
117.25,385982.0550524755,854486.8941013564,1468516.34946453
117.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.4,385982.0550524755,854486.8941013564,1468516.34946453
117.45,385982.0550524755,854486.8941013564,1468516.34946453
117.5,385982.0550524755,854486.8941013564,1468516.34946453
117.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.65,385982.0550524755,854486.8941013564,1468516.34946453
117.7,385982.0550524755,854486.8941013564,1468516.34946453
117.75,385982.0550524755,854486.8941013564,1468516.34946453
117.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
117.9,385982.0550524755,854486.8941013564,1468516.34946453
117.95,385982.0550524755,854486.8941013564,1468516.34946453
118.0,385982.0550524755,854486.8941013564,1468516.34946453
118.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.15,385982.0550524755,854486.8941013564,1468516.34946453
118.2,385982.0550524755,854486.8941013564,1468516.34946453
118.25,385982.0550524755,854486.8941013564,1468516.34946453
118.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.4,385982.0550524755,854486.8941013564,1468516.34946453
118.45,385982.0550524755,854486.8941013564,1468516.34946453
118.5,385982.0550524755,854486.8941013564,1468516.34946453
118.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.65,385982.0550524755,854486.8941013564,1468516.34946453
118.7,385982.0550524755,854486.8941013564,1468516.34946453
118.75,385982.0550524755,854486.8941013564,1468516.34946453
118.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
118.9,385982.0550524755,854486.8941013564,1468516.34946453
118.95,385982.0550524755,854486.8941013564,1468516.34946453
119.0,385982.0550524755,854486.8941013564,1468516.34946453
119.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.15,385982.0550524755,854486.8941013564,1468516.34946453
119.2,385982.0550524755,854486.8941013564,1468516.34946453
119.25,385982.0550524755,854486.8941013564,1468516.34946453
119.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.4,385982.0550524755,854486.8941013564,1468516.34946453
119.45,385982.0550524755,854486.8941013564,1468516.34946453
119.5,385982.0550524755,854486.8941013564,1468516.34946453
119.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.65,385982.0550524755,854486.8941013564,1468516.34946453
119.7,385982.0550524755,854486.8941013564,1468516.34946453
119.75,385982.0550524755,854486.8941013564,1468516.34946453
119.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
119.9,385982.0550524755,854486.8941013564,1468516.34946453
119.95,385982.0550524755,854486.8941013564,1468516.34946453
120.0,385982.0550524755,854486.8941013564,1468516.34946453
120.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.15,385982.0550524755,854486.8941013564,1468516.34946453
120.2,385982.0550524755,854486.8941013564,1468516.34946453
120.25,385982.0550524755,854486.8941013564,1468516.34946453
120.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.4,385982.0550524755,854486.8941013564,1468516.34946453
120.45,385982.0550524755,854486.8941013564,1468516.34946453
120.5,385982.0550524755,854486.8941013564,1468516.34946453
120.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.65,385982.0550524755,854486.8941013564,1468516.34946453
120.7,385982.0550524755,854486.8941013564,1468516.34946453
120.75,385982.0550524755,854486.8941013564,1468516.34946453
120.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
120.9,385982.0550524755,854486.8941013564,1468516.34946453
120.95,385982.0550524755,854486.8941013564,1468516.34946453
121.0,385982.0550524755,854486.8941013564,1468516.34946453
121.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.15,385982.0550524755,854486.8941013564,1468516.34946453
121.2,385982.0550524755,854486.8941013564,1468516.34946453
121.25,385982.0550524755,854486.8941013564,1468516.34946453
121.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.4,385982.0550524755,854486.8941013564,1468516.34946453
121.45,385982.0550524755,854486.8941013564,1468516.34946453
121.5,385982.0550524755,854486.8941013564,1468516.34946453
121.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.65,385982.0550524755,854486.8941013564,1468516.34946453
121.7,385982.0550524755,854486.8941013564,1468516.34946453
121.75,385982.0550524755,854486.8941013564,1468516.34946453
121.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
121.9,385982.0550524755,854486.8941013564,1468516.34946453
121.95,385982.0550524755,854486.8941013564,1468516.34946453
122.0,385982.0550524755,854486.8941013564,1468516.34946453
122.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.15,385982.0550524755,854486.8941013564,1468516.34946453
122.2,385982.0550524755,854486.8941013564,1468516.34946453
122.25,385982.0550524755,854486.8941013564,1468516.34946453
122.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.4,385982.0550524755,854486.8941013564,1468516.34946453
122.45,385982.0550524755,854486.8941013564,1468516.34946453
122.5,385982.0550524755,854486.8941013564,1468516.34946453
122.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.65,385982.0550524755,854486.8941013564,1468516.34946453
122.7,385982.0550524755,854486.8941013564,1468516.34946453
122.75,385982.0550524755,854486.8941013564,1468516.34946453
122.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
122.9,385982.0550524755,854486.8941013564,1468516.34946453
122.95,385982.0550524755,854486.8941013564,1468516.34946453
123.0,385982.0550524755,854486.8941013564,1468516.34946453
123.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.15,385982.0550524755,854486.8941013564,1468516.34946453
123.2,385982.0550524755,854486.8941013564,1468516.34946453
123.25,385982.0550524755,854486.8941013564,1468516.34946453
123.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.4,385982.0550524755,854486.8941013564,1468516.34946453
123.45,385982.0550524755,854486.8941013564,1468516.34946453
123.5,385982.0550524755,854486.8941013564,1468516.34946453
123.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.65,385982.0550524755,854486.8941013564,1468516.34946453
123.7,385982.0550524755,854486.8941013564,1468516.34946453
123.75,385982.0550524755,854486.8941013564,1468516.34946453
123.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
123.9,385982.0550524755,854486.8941013564,1468516.34946453
123.95,385982.0550524755,854486.8941013564,1468516.34946453
124.0,385982.0550524755,854486.8941013564,1468516.34946453
124.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.15,385982.0550524755,854486.8941013564,1468516.34946453
124.2,385982.0550524755,854486.8941013564,1468516.34946453
124.25,385982.0550524755,854486.8941013564,1468516.34946453
124.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.4,385982.0550524755,854486.8941013564,1468516.34946453
124.45,385982.0550524755,854486.8941013564,1468516.34946453
124.5,385982.0550524755,854486.8941013564,1468516.34946453
124.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.65,385982.0550524755,854486.8941013564,1468516.34946453
124.7,385982.0550524755,854486.8941013564,1468516.34946453
124.75,385982.0550524755,854486.8941013564,1468516.34946453
124.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
124.9,385982.0550524755,854486.8941013564,1468516.34946453
124.95,385982.0550524755,854486.8941013564,1468516.34946453
125.0,385982.0550524755,854486.8941013564,1468516.34946453
125.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.15,385982.0550524755,854486.8941013564,1468516.34946453
125.2,385982.0550524755,854486.8941013564,1468516.34946453
125.25,385982.0550524755,854486.8941013564,1468516.34946453
125.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.4,385982.0550524755,854486.8941013564,1468516.34946453
125.45,385982.0550524755,854486.8941013564,1468516.34946453
125.5,385982.0550524755,854486.8941013564,1468516.34946453
125.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.65,385982.0550524755,854486.8941013564,1468516.34946453
125.7,385982.0550524755,854486.8941013564,1468516.34946453
125.75,385982.0550524755,854486.8941013564,1468516.34946453
125.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
125.9,385982.0550524755,854486.8941013564,1468516.34946453
125.95,385982.0550524755,854486.8941013564,1468516.34946453
126.0,385982.0550524755,854486.8941013564,1468516.34946453
126.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.15,385982.0550524755,854486.8941013564,1468516.34946453
126.2,385982.0550524755,854486.8941013564,1468516.34946453
126.25,385982.0550524755,854486.8941013564,1468516.34946453
126.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.4,385982.0550524755,854486.8941013564,1468516.34946453
126.45,385982.0550524755,854486.8941013564,1468516.34946453
126.5,385982.0550524755,854486.8941013564,1468516.34946453
126.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.65,385982.0550524755,854486.8941013564,1468516.34946453
126.7,385982.0550524755,854486.8941013564,1468516.34946453
126.75,385982.0550524755,854486.8941013564,1468516.34946453
126.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
126.9,385982.0550524755,854486.8941013564,1468516.34946453
126.95,385982.0550524755,854486.8941013564,1468516.34946453
127.0,385982.0550524755,854486.8941013564,1468516.34946453
127.05000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.10000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.15,385982.0550524755,854486.8941013564,1468516.34946453
127.2,385982.0550524755,854486.8941013564,1468516.34946453
127.25,385982.0550524755,854486.8941013564,1468516.34946453
127.30000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.35000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.4,385982.0550524755,854486.8941013564,1468516.34946453
127.45,385982.0550524755,854486.8941013564,1468516.34946453
127.5,385982.0550524755,854486.8941013564,1468516.34946453
127.55000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.60000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.65,385982.0550524755,854486.8941013564,1468516.34946453
127.7,385982.0550524755,854486.8941013564,1468516.34946453
127.75,385982.0550524755,854486.8941013564,1468516.34946453
127.80000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.85000000000001,385982.0550524755,854486.8941013564,1468516.34946453
127.9,385982.0550524755,854486.8941013564,1468516.34946453
127.95,385982.0550524755,854486.8941013564,1468516.34946453
128.0,385982.0550524755,854486.8941013564,1468516.34946453
128.05,385982.0550524755,854486.8941013564,1468516.34946453
128.1,385982.0550524755,854486.8941013564,1468516.34946453
128.15,385982.0550524755,854486.8941013564,1468516.34946453
128.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
128.25,385982.0550524755,854486.8941013564,1468516.34946453
128.3,385982.0550524755,854486.8941013564,1468516.34946453
128.35,385982.0550524755,854486.8941013564,1468516.34946453
128.4,385982.0550524755,854486.8941013564,1468516.34946453
128.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
128.5,385982.0550524755,854486.8941013564,1468516.34946453
128.55,385982.0550524755,854486.8941013564,1468516.34946453
128.6,385982.0550524755,854486.8941013564,1468516.34946453
128.65,385982.0550524755,854486.8941013564,1468516.34946453
128.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
128.75,385982.0550524755,854486.8941013564,1468516.34946453
128.8,385982.0550524755,854486.8941013564,1468516.34946453
128.85,385982.0550524755,854486.8941013564,1468516.34946453
128.9,385982.0550524755,854486.8941013564,1468516.34946453
128.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
129.0,385982.0550524755,854486.8941013564,1468516.34946453
129.05,385982.0550524755,854486.8941013564,1468516.34946453
129.1,385982.0550524755,854486.8941013564,1468516.34946453
129.15,385982.0550524755,854486.8941013564,1468516.34946453
129.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
129.25,385982.0550524755,854486.8941013564,1468516.34946453
129.3,385982.0550524755,854486.8941013564,1468516.34946453
