EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9
0.406,293286.2163546411,293283.7607702568,293296.4700363526,586551.8205726411,586569.441752026,586553.0831453216,879838.1492321922,879850.1959195043,879840.6387832804
0.40700000000000003,293286.2163546412,293283.76077025686,293296.4700363527,586551.8205726412,586569.4417520262,586553.0831453218,879838.1492321924,879850.1959195046,879840.6387832806
0.40800000000000003,293286.21635464125,293283.760770257,293296.4700363528,586551.8205726413,586569.4417520263,586553.083145322,879838.1492321928,879850.1959195049,879840.6387832807
0.40900000000000003,293286.2163546413,293283.76077025704,293296.47003635287,586551.8205726414,586569.4417520264,586553.0831453222,879838.1492321929,879850.1959195049,879840.638783281
0.41000000000000003,293286.21635464136,293283.7607702571,293296.4700363529,586551.8205726416,586569.4417520266,586553.0831453222,879838.1492321931,879850.1959195051,879840.6387832811
0.41100000000000003,293286.2163546414,293283.76077025715,293296.470036353,586551.8205726416,586569.4417520267,586553.0831453224,879838.1492321932,879850.1959195052,879840.6387832812
0.41200000000000003,293286.2163546415,293283.7607702572,293296.47003635304,586551.8205726417,586569.4417520268,586553.0831453224,879838.1492321935,879850.1959195053,879840.6387832813
0.41300000000000003,293286.2163546415,293283.7607702573,293296.47003635304,586551.8205726417,586569.4417520268,586553.0831453225,879838.1492321935,879850.1959195054,879840.6387832814
0.41400000000000003,293286.2163546415,293283.7607702573,293296.4700363531,586551.8205726418,586569.4417520269,586553.0831453225,879838.1492321936,879850.1959195054,879840.6387832814
0.41500000000000004,293286.21635464154,293283.76077025733,293296.4700363531,586551.8205726418,586569.4417520269,586553.0831453226,879838.1492321937,879850.1959195054,879840.6387832814
0.41600000000000004,293286.21635464154,293283.76077025733,293296.47003635316,586551.8205726419,586569.441752027,586553.0831453226,879838.1492321938,879850.1959195056,879840.6387832816
0.417,293286.21635464154,293283.76077025733,293296.47003635316,586551.8205726419,586569.441752027,586553.0831453227,879838.1492321938,879850.1959195056,879840.6387832816
0.418,293286.2163546416,293283.7607702574,293296.47003635316,586551.8205726419,586569.4417520271,586553.0831453227,879838.149232194,879850.1959195057,879840.6387832817
0.419,293286.2163546416,293283.7607702574,293296.4700363532,586551.8205726419,586569.4417520271,586553.0831453229,879838.149232194,879850.1959195057,879840.6387832817
0.42,293286.2163546416,293283.7607702574,293296.4700363532,586551.8205726419,586569.4417520271,586553.0831453229,879838.1492321941,879850.1959195057,879840.6387832817
0.421,293286.2163546416,293283.7607702574,293296.4700363532,586551.820572642,586569.4417520271,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.422,293286.2163546416,293283.7607702574,293296.4700363532,586551.820572642,586569.4417520271,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.423,293286.2163546416,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.424,293286.2163546416,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.425,293286.2163546416,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.426,293286.2163546416,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832818
0.427,293286.2163546416,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195058,879840.6387832819
0.428,293286.21635464166,293283.76077025745,293296.4700363532,586551.820572642,586569.4417520273,586553.0831453229,879838.1492321941,879850.1959195059,879840.6387832819
0.429,293286.21635464166,293283.76077025745,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321941,879850.1959195059,879840.6387832819
0.43,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.431,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.432,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.433,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.434,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.435,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.436,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.437,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.438,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.439,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.44,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.441,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.442,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.443,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.444,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.445,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.446,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.447,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.448,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.449,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.45,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.451,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.452,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.453,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.454,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.455,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.456,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.457,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.458,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.459,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.46,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.461,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.462,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.463,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.464,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.465,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.466,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.467,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.468,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.46900000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47000000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47100000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47200000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47300000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47400000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47500000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47600000000000003,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47700000000000004,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47800000000000004,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.47900000000000004,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.48,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.481,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.482,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.483,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.484,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.485,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.486,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.487,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.488,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.489,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.49,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.491,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.492,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.493,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.494,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.495,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.496,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.497,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.498,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.499,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.501,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.502,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.503,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.504,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.505,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.506,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.507,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.508,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.509,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.51,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.511,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.512,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.513,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.514,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.515,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.516,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.517,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.518,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.519,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.52,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.521,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.522,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.523,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.524,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.525,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.526,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.527,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.528,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.529,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.53,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.531,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.532,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.533,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.534,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.535,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.536,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.537,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.538,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.539,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.54,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.541,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.542,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.543,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.544,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.545,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.546,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.547,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.548,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.549,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.55,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.551,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.552,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.553,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.554,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.555,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.556,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.557,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.558,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.559,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.56,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.561,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.562,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5630000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5640000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5650000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5660000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5670000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5680000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5690000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5700000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5710000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5720000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5730000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5740000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5750000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.5760000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.577,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.578,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.579,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.58,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.581,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.582,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.583,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.584,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.585,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.586,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.587,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.588,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.589,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
0.59,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
