EDP Range,SLF Case 1,SLF Case 2,SLF Case 3
0.725,224751.928486925,492277.0366517036,857438.7174531503
0.726,224751.928486925,492277.0366517036,857438.7174531503
0.727,224751.928486925,492277.0366517036,857438.7174531503
0.728,224751.928486925,492277.0366517036,857438.7174531503
0.729,224751.928486925,492277.0366517036,857438.7174531503
0.73,224751.928486925,492277.0366517036,857438.7174531503
0.731,224751.928486925,492277.0366517036,857438.7174531503
0.732,224751.928486925,492277.0366517036,857438.7174531503
0.733,224751.928486925,492277.0366517036,857438.7174531503
0.734,224751.928486925,492277.0366517036,857438.7174531503
0.735,224751.928486925,492277.0366517036,857438.7174531503
0.736,224751.928486925,492277.0366517036,857438.7174531503
0.737,224751.928486925,492277.0366517036,857438.7174531503
0.738,224751.928486925,492277.0366517036,857438.7174531503
0.739,224751.928486925,492277.0366517036,857438.7174531503
0.74,224751.928486925,492277.0366517036,857438.7174531503
0.741,224751.928486925,492277.0366517036,857438.7174531503
0.742,224751.928486925,492277.0366517036,857438.7174531503
0.743,224751.928486925,492277.0366517036,857438.7174531503
0.744,224751.928486925,492277.0366517036,857438.7174531503
0.745,224751.928486925,492277.0366517036,857438.7174531503
0.746,224751.928486925,492277.0366517036,857438.7174531503
0.747,224751.928486925,492277.0366517036,857438.7174531503
0.748,224751.928486925,492277.0366517036,857438.7174531503
0.749,224751.928486925,492277.0366517036,857438.7174531503
0.75,224751.928486925,492277.0366517036,857438.7174531503
0.751,224751.928486925,492277.0366517036,857438.7174531503
0.752,224751.928486925,492277.0366517036,857438.7174531503
0.753,224751.928486925,492277.0366517036,857438.7174531503
0.754,224751.928486925,492277.0366517036,857438.7174531503
0.755,224751.928486925,492277.0366517036,857438.7174531503
0.756,224751.928486925,492277.0366517036,857438.7174531503
0.757,224751.928486925,492277.0366517036,857438.7174531503
0.758,224751.928486925,492277.0366517036,857438.7174531503
0.759,224751.928486925,492277.0366517036,857438.7174531503
0.76,224751.928486925,492277.0366517036,857438.7174531503
0.761,224751.928486925,492277.0366517036,857438.7174531503
0.762,224751.928486925,492277.0366517036,857438.7174531503
0.763,224751.928486925,492277.0366517036,857438.7174531503
0.764,224751.928486925,492277.0366517036,857438.7174531503
0.765,224751.928486925,492277.0366517036,857438.7174531503
0.766,224751.928486925,492277.0366517036,857438.7174531503
0.767,224751.928486925,492277.0366517036,857438.7174531503
0.768,224751.928486925,492277.0366517036,857438.7174531503
0.769,224751.928486925,492277.0366517036,857438.7174531503
0.77,224751.928486925,492277.0366517036,857438.7174531503
0.771,224751.928486925,492277.0366517036,857438.7174531503
0.772,224751.928486925,492277.0366517036,857438.7174531503
0.773,224751.928486925,492277.0366517036,857438.7174531503
0.774,224751.928486925,492277.0366517036,857438.7174531503
0.775,224751.928486925,492277.0366517036,857438.7174531503
0.776,224751.928486925,492277.0366517036,857438.7174531503
0.777,224751.928486925,492277.0366517036,857438.7174531503
0.778,224751.928486925,492277.0366517036,857438.7174531503
0.779,224751.928486925,492277.0366517036,857438.7174531503
0.78,224751.928486925,492277.0366517036,857438.7174531503
0.781,224751.928486925,492277.0366517036,857438.7174531503
0.782,224751.928486925,492277.0366517036,857438.7174531503
0.783,224751.928486925,492277.0366517036,857438.7174531503
0.784,224751.928486925,492277.0366517036,857438.7174531503
0.785,224751.928486925,492277.0366517036,857438.7174531503
0.786,224751.928486925,492277.0366517036,857438.7174531503
0.787,224751.928486925,492277.0366517036,857438.7174531503
0.788,224751.928486925,492277.0366517036,857438.7174531503
0.789,224751.928486925,492277.0366517036,857438.7174531503
0.79,224751.928486925,492277.0366517036,857438.7174531503
0.791,224751.928486925,492277.0366517036,857438.7174531503
0.792,224751.928486925,492277.0366517036,857438.7174531503
0.793,224751.928486925,492277.0366517036,857438.7174531503
0.794,224751.928486925,492277.0366517036,857438.7174531503
0.795,224751.928486925,492277.0366517036,857438.7174531503
0.796,224751.928486925,492277.0366517036,857438.7174531503
0.797,224751.928486925,492277.0366517036,857438.7174531503
0.798,224751.928486925,492277.0366517036,857438.7174531503
0.799,224751.928486925,492277.0366517036,857438.7174531503
0.8,224751.928486925,492277.0366517036,857438.7174531503
0.801,224751.928486925,492277.0366517036,857438.7174531503
0.802,224751.928486925,492277.0366517036,857438.7174531503
0.803,224751.928486925,492277.0366517036,857438.7174531503
0.804,224751.928486925,492277.0366517036,857438.7174531503
0.805,224751.928486925,492277.0366517036,857438.7174531503
0.806,224751.928486925,492277.0366517036,857438.7174531503
0.807,224751.928486925,492277.0366517036,857438.7174531503
0.808,224751.928486925,492277.0366517036,857438.7174531503
0.809,224751.928486925,492277.0366517036,857438.7174531503
0.81,224751.928486925,492277.0366517036,857438.7174531503
0.811,224751.928486925,492277.0366517036,857438.7174531503
0.812,224751.928486925,492277.0366517036,857438.7174531503
0.8130000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8140000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8150000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8160000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8170000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8180000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8190000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8200000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8210000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8220000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8230000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8240000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8250000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8260000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8270000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8280000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8290000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8300000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8310000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.8320000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.833,224751.928486925,492277.0366517036,857438.7174531503
0.834,224751.928486925,492277.0366517036,857438.7174531503
0.835,224751.928486925,492277.0366517036,857438.7174531503
0.836,224751.928486925,492277.0366517036,857438.7174531503
0.837,224751.928486925,492277.0366517036,857438.7174531503
0.838,224751.928486925,492277.0366517036,857438.7174531503
0.839,224751.928486925,492277.0366517036,857438.7174531503
0.84,224751.928486925,492277.0366517036,857438.7174531503
0.841,224751.928486925,492277.0366517036,857438.7174531503
0.842,224751.928486925,492277.0366517036,857438.7174531503
0.843,224751.928486925,492277.0366517036,857438.7174531503
0.844,224751.928486925,492277.0366517036,857438.7174531503
0.845,224751.928486925,492277.0366517036,857438.7174531503
0.846,224751.928486925,492277.0366517036,857438.7174531503
0.847,224751.928486925,492277.0366517036,857438.7174531503
0.848,224751.928486925,492277.0366517036,857438.7174531503
0.849,224751.928486925,492277.0366517036,857438.7174531503
0.85,224751.928486925,492277.0366517036,857438.7174531503
0.851,224751.928486925,492277.0366517036,857438.7174531503
0.852,224751.928486925,492277.0366517036,857438.7174531503
0.853,224751.928486925,492277.0366517036,857438.7174531503
0.854,224751.928486925,492277.0366517036,857438.7174531503
0.855,224751.928486925,492277.0366517036,857438.7174531503
0.856,224751.928486925,492277.0366517036,857438.7174531503
0.857,224751.928486925,492277.0366517036,857438.7174531503
0.858,224751.928486925,492277.0366517036,857438.7174531503
0.859,224751.928486925,492277.0366517036,857438.7174531503
0.86,224751.928486925,492277.0366517036,857438.7174531503
0.861,224751.928486925,492277.0366517036,857438.7174531503
0.862,224751.928486925,492277.0366517036,857438.7174531503
0.863,224751.928486925,492277.0366517036,857438.7174531503
0.864,224751.928486925,492277.0366517036,857438.7174531503
0.865,224751.928486925,492277.0366517036,857438.7174531503
0.866,224751.928486925,492277.0366517036,857438.7174531503
0.867,224751.928486925,492277.0366517036,857438.7174531503
0.868,224751.928486925,492277.0366517036,857438.7174531503
0.869,224751.928486925,492277.0366517036,857438.7174531503
0.87,224751.928486925,492277.0366517036,857438.7174531503
0.871,224751.928486925,492277.0366517036,857438.7174531503
0.872,224751.928486925,492277.0366517036,857438.7174531503
0.873,224751.928486925,492277.0366517036,857438.7174531503
0.874,224751.928486925,492277.0366517036,857438.7174531503
0.875,224751.928486925,492277.0366517036,857438.7174531503
0.876,224751.928486925,492277.0366517036,857438.7174531503
0.877,224751.928486925,492277.0366517036,857438.7174531503
0.878,224751.928486925,492277.0366517036,857438.7174531503
0.879,224751.928486925,492277.0366517036,857438.7174531503
0.88,224751.928486925,492277.0366517036,857438.7174531503
0.881,224751.928486925,492277.0366517036,857438.7174531503
0.882,224751.928486925,492277.0366517036,857438.7174531503
0.883,224751.928486925,492277.0366517036,857438.7174531503
0.884,224751.928486925,492277.0366517036,857438.7174531503
0.885,224751.928486925,492277.0366517036,857438.7174531503
0.886,224751.928486925,492277.0366517036,857438.7174531503
0.887,224751.928486925,492277.0366517036,857438.7174531503
0.888,224751.928486925,492277.0366517036,857438.7174531503
0.889,224751.928486925,492277.0366517036,857438.7174531503
0.89,224751.928486925,492277.0366517036,857438.7174531503
0.891,224751.928486925,492277.0366517036,857438.7174531503
0.892,224751.928486925,492277.0366517036,857438.7174531503
0.893,224751.928486925,492277.0366517036,857438.7174531503
0.894,224751.928486925,492277.0366517036,857438.7174531503
0.895,224751.928486925,492277.0366517036,857438.7174531503
0.896,224751.928486925,492277.0366517036,857438.7174531503
0.897,224751.928486925,492277.0366517036,857438.7174531503
0.898,224751.928486925,492277.0366517036,857438.7174531503
0.899,224751.928486925,492277.0366517036,857438.7174531503
0.9,224751.928486925,492277.0366517036,857438.7174531503
0.901,224751.928486925,492277.0366517036,857438.7174531503
0.902,224751.928486925,492277.0366517036,857438.7174531503
0.903,224751.928486925,492277.0366517036,857438.7174531503
0.904,224751.928486925,492277.0366517036,857438.7174531503
0.905,224751.928486925,492277.0366517036,857438.7174531503
0.906,224751.928486925,492277.0366517036,857438.7174531503
0.907,224751.928486925,492277.0366517036,857438.7174531503
0.908,224751.928486925,492277.0366517036,857438.7174531503
0.909,224751.928486925,492277.0366517036,857438.7174531503
0.91,224751.928486925,492277.0366517036,857438.7174531503
0.911,224751.928486925,492277.0366517036,857438.7174531503
0.912,224751.928486925,492277.0366517036,857438.7174531503
0.913,224751.928486925,492277.0366517036,857438.7174531503
0.914,224751.928486925,492277.0366517036,857438.7174531503
0.915,224751.928486925,492277.0366517036,857438.7174531503
0.916,224751.928486925,492277.0366517036,857438.7174531503
0.917,224751.928486925,492277.0366517036,857438.7174531503
0.918,224751.928486925,492277.0366517036,857438.7174531503
0.919,224751.928486925,492277.0366517036,857438.7174531503
0.92,224751.928486925,492277.0366517036,857438.7174531503
0.921,224751.928486925,492277.0366517036,857438.7174531503
0.922,224751.928486925,492277.0366517036,857438.7174531503
0.923,224751.928486925,492277.0366517036,857438.7174531503
0.924,224751.928486925,492277.0366517036,857438.7174531503
0.925,224751.928486925,492277.0366517036,857438.7174531503
0.926,224751.928486925,492277.0366517036,857438.7174531503
0.927,224751.928486925,492277.0366517036,857438.7174531503
0.928,224751.928486925,492277.0366517036,857438.7174531503
0.929,224751.928486925,492277.0366517036,857438.7174531503
0.93,224751.928486925,492277.0366517036,857438.7174531503
0.931,224751.928486925,492277.0366517036,857438.7174531503
0.932,224751.928486925,492277.0366517036,857438.7174531503
0.933,224751.928486925,492277.0366517036,857438.7174531503
0.934,224751.928486925,492277.0366517036,857438.7174531503
0.935,224751.928486925,492277.0366517036,857438.7174531503
0.936,224751.928486925,492277.0366517036,857438.7174531503
0.937,224751.928486925,492277.0366517036,857438.7174531503
0.9380000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9390000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9400000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9410000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9420000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9430000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9440000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9450000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9460000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9470000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9480000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9490000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9500000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9510000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9520000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9530000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9540000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9550000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9560000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9570000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9580000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.9590000000000001,224751.928486925,492277.0366517036,857438.7174531503
0.96,224751.928486925,492277.0366517036,857438.7174531503
0.961,224751.928486925,492277.0366517036,857438.7174531503
0.962,224751.928486925,492277.0366517036,857438.7174531503
0.963,224751.928486925,492277.0366517036,857438.7174531503
0.964,224751.928486925,492277.0366517036,857438.7174531503
0.965,224751.928486925,492277.0366517036,857438.7174531503
0.966,224751.928486925,492277.0366517036,857438.7174531503
0.967,224751.928486925,492277.0366517036,857438.7174531503
0.968,224751.928486925,492277.0366517036,857438.7174531503
0.969,224751.928486925,492277.0366517036,857438.7174531503
0.97,224751.928486925,492277.0366517036,857438.7174531503
0.971,224751.928486925,492277.0366517036,857438.7174531503
0.972,224751.928486925,492277.0366517036,857438.7174531503
0.973,224751.928486925,492277.0366517036,857438.7174531503
0.974,224751.928486925,492277.0366517036,857438.7174531503
0.975,224751.928486925,492277.0366517036,857438.7174531503
0.976,224751.928486925,492277.0366517036,857438.7174531503
0.977,224751.928486925,492277.0366517036,857438.7174531503
0.978,224751.928486925,492277.0366517036,857438.7174531503
0.979,224751.928486925,492277.0366517036,857438.7174531503
0.98,224751.928486925,492277.0366517036,857438.7174531503
0.981,224751.928486925,492277.0366517036,857438.7174531503
0.982,224751.928486925,492277.0366517036,857438.7174531503
0.983,224751.928486925,492277.0366517036,857438.7174531503
0.984,224751.928486925,492277.0366517036,857438.7174531503
0.985,224751.928486925,492277.0366517036,857438.7174531503
0.986,224751.928486925,492277.0366517036,857438.7174531503
0.987,224751.928486925,492277.0366517036,857438.7174531503
0.988,224751.928486925,492277.0366517036,857438.7174531503
0.989,224751.928486925,492277.0366517036,857438.7174531503
0.99,224751.928486925,492277.0366517036,857438.7174531503
0.991,224751.928486925,492277.0366517036,857438.7174531503
0.992,224751.928486925,492277.0366517036,857438.7174531503
0.993,224751.928486925,492277.0366517036,857438.7174531503
0.994,224751.928486925,492277.0366517036,857438.7174531503
0.995,224751.928486925,492277.0366517036,857438.7174531503
0.996,224751.928486925,492277.0366517036,857438.7174531503
0.997,224751.928486925,492277.0366517036,857438.7174531503
0.998,224751.928486925,492277.0366517036,857438.7174531503
0.999,224751.928486925,492277.0366517036,857438.7174531503
1.0,224751.928486925,492277.0366517036,857438.7174531503
1.0010000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.002,224751.928486925,492277.0366517036,857438.7174531503
1.0030000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.004,224751.928486925,492277.0366517036,857438.7174531503
1.0050000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.006,224751.928486925,492277.0366517036,857438.7174531503
1.0070000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.008,224751.928486925,492277.0366517036,857438.7174531503
1.0090000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.01,224751.928486925,492277.0366517036,857438.7174531503
1.0110000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.012,224751.928486925,492277.0366517036,857438.7174531503
1.0130000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.014,224751.928486925,492277.0366517036,857438.7174531503
1.0150000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.016,224751.928486925,492277.0366517036,857438.7174531503
1.0170000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.018,224751.928486925,492277.0366517036,857438.7174531503
1.0190000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.02,224751.928486925,492277.0366517036,857438.7174531503
1.0210000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.022,224751.928486925,492277.0366517036,857438.7174531503
1.0230000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.024,224751.928486925,492277.0366517036,857438.7174531503
1.025,224751.928486925,492277.0366517036,857438.7174531503
1.026,224751.928486925,492277.0366517036,857438.7174531503
1.027,224751.928486925,492277.0366517036,857438.7174531503
1.028,224751.928486925,492277.0366517036,857438.7174531503
1.029,224751.928486925,492277.0366517036,857438.7174531503
1.03,224751.928486925,492277.0366517036,857438.7174531503
1.031,224751.928486925,492277.0366517036,857438.7174531503
1.032,224751.928486925,492277.0366517036,857438.7174531503
1.033,224751.928486925,492277.0366517036,857438.7174531503
1.034,224751.928486925,492277.0366517036,857438.7174531503
1.035,224751.928486925,492277.0366517036,857438.7174531503
1.036,224751.928486925,492277.0366517036,857438.7174531503
1.037,224751.928486925,492277.0366517036,857438.7174531503
1.038,224751.928486925,492277.0366517036,857438.7174531503
1.039,224751.928486925,492277.0366517036,857438.7174531503
1.04,224751.928486925,492277.0366517036,857438.7174531503
1.041,224751.928486925,492277.0366517036,857438.7174531503
1.042,224751.928486925,492277.0366517036,857438.7174531503
1.043,224751.928486925,492277.0366517036,857438.7174531503
1.044,224751.928486925,492277.0366517036,857438.7174531503
1.045,224751.928486925,492277.0366517036,857438.7174531503
1.046,224751.928486925,492277.0366517036,857438.7174531503
1.047,224751.928486925,492277.0366517036,857438.7174531503
1.048,224751.928486925,492277.0366517036,857438.7174531503
1.049,224751.928486925,492277.0366517036,857438.7174531503
1.05,224751.928486925,492277.0366517036,857438.7174531503
1.051,224751.928486925,492277.0366517036,857438.7174531503
1.052,224751.928486925,492277.0366517036,857438.7174531503
1.053,224751.928486925,492277.0366517036,857438.7174531503
1.054,224751.928486925,492277.0366517036,857438.7174531503
1.055,224751.928486925,492277.0366517036,857438.7174531503
1.056,224751.928486925,492277.0366517036,857438.7174531503
1.057,224751.928486925,492277.0366517036,857438.7174531503
1.058,224751.928486925,492277.0366517036,857438.7174531503
1.059,224751.928486925,492277.0366517036,857438.7174531503
1.06,224751.928486925,492277.0366517036,857438.7174531503
1.061,224751.928486925,492277.0366517036,857438.7174531503
1.062,224751.928486925,492277.0366517036,857438.7174531503
1.063,224751.928486925,492277.0366517036,857438.7174531503
1.064,224751.928486925,492277.0366517036,857438.7174531503
1.065,224751.928486925,492277.0366517036,857438.7174531503
1.066,224751.928486925,492277.0366517036,857438.7174531503
1.067,224751.928486925,492277.0366517036,857438.7174531503
1.068,224751.928486925,492277.0366517036,857438.7174531503
1.069,224751.928486925,492277.0366517036,857438.7174531503
1.07,224751.928486925,492277.0366517036,857438.7174531503
1.071,224751.928486925,492277.0366517036,857438.7174531503
1.072,224751.928486925,492277.0366517036,857438.7174531503
1.073,224751.928486925,492277.0366517036,857438.7174531503
1.074,224751.928486925,492277.0366517036,857438.7174531503
1.075,224751.928486925,492277.0366517036,857438.7174531503
1.076,224751.928486925,492277.0366517036,857438.7174531503
1.077,224751.928486925,492277.0366517036,857438.7174531503
1.078,224751.928486925,492277.0366517036,857438.7174531503
1.079,224751.928486925,492277.0366517036,857438.7174531503
1.08,224751.928486925,492277.0366517036,857438.7174531503
1.081,224751.928486925,492277.0366517036,857438.7174531503
1.082,224751.928486925,492277.0366517036,857438.7174531503
1.083,224751.928486925,492277.0366517036,857438.7174531503
1.084,224751.928486925,492277.0366517036,857438.7174531503
1.085,224751.928486925,492277.0366517036,857438.7174531503
1.086,224751.928486925,492277.0366517036,857438.7174531503
1.087,224751.928486925,492277.0366517036,857438.7174531503
1.088,224751.928486925,492277.0366517036,857438.7174531503
1.089,224751.928486925,492277.0366517036,857438.7174531503
1.09,224751.928486925,492277.0366517036,857438.7174531503
1.091,224751.928486925,492277.0366517036,857438.7174531503
1.092,224751.928486925,492277.0366517036,857438.7174531503
1.093,224751.928486925,492277.0366517036,857438.7174531503
1.094,224751.928486925,492277.0366517036,857438.7174531503
1.095,224751.928486925,492277.0366517036,857438.7174531503
1.096,224751.928486925,492277.0366517036,857438.7174531503
1.097,224751.928486925,492277.0366517036,857438.7174531503
1.098,224751.928486925,492277.0366517036,857438.7174531503
1.099,224751.928486925,492277.0366517036,857438.7174531503
1.1,224751.928486925,492277.0366517036,857438.7174531503
1.101,224751.928486925,492277.0366517036,857438.7174531503
1.102,224751.928486925,492277.0366517036,857438.7174531503
1.103,224751.928486925,492277.0366517036,857438.7174531503
1.104,224751.928486925,492277.0366517036,857438.7174531503
1.105,224751.928486925,492277.0366517036,857438.7174531503
1.106,224751.928486925,492277.0366517036,857438.7174531503
1.107,224751.928486925,492277.0366517036,857438.7174531503
1.108,224751.928486925,492277.0366517036,857438.7174531503
1.109,224751.928486925,492277.0366517036,857438.7174531503
1.11,224751.928486925,492277.0366517036,857438.7174531503
1.111,224751.928486925,492277.0366517036,857438.7174531503
1.112,224751.928486925,492277.0366517036,857438.7174531503
1.113,224751.928486925,492277.0366517036,857438.7174531503
1.114,224751.928486925,492277.0366517036,857438.7174531503
1.115,224751.928486925,492277.0366517036,857438.7174531503
1.116,224751.928486925,492277.0366517036,857438.7174531503
1.117,224751.928486925,492277.0366517036,857438.7174531503
1.118,224751.928486925,492277.0366517036,857438.7174531503
1.119,224751.928486925,492277.0366517036,857438.7174531503
1.12,224751.928486925,492277.0366517036,857438.7174531503
1.121,224751.928486925,492277.0366517036,857438.7174531503
1.122,224751.928486925,492277.0366517036,857438.7174531503
1.123,224751.928486925,492277.0366517036,857438.7174531503
1.124,224751.928486925,492277.0366517036,857438.7174531503
1.125,224751.928486925,492277.0366517036,857438.7174531503
1.1260000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.127,224751.928486925,492277.0366517036,857438.7174531503
1.1280000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.129,224751.928486925,492277.0366517036,857438.7174531503
1.1300000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.131,224751.928486925,492277.0366517036,857438.7174531503
1.1320000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.133,224751.928486925,492277.0366517036,857438.7174531503
1.1340000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.135,224751.928486925,492277.0366517036,857438.7174531503
1.1360000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.137,224751.928486925,492277.0366517036,857438.7174531503
1.1380000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.139,224751.928486925,492277.0366517036,857438.7174531503
1.1400000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.141,224751.928486925,492277.0366517036,857438.7174531503
1.1420000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.143,224751.928486925,492277.0366517036,857438.7174531503
1.1440000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.145,224751.928486925,492277.0366517036,857438.7174531503
1.1460000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.147,224751.928486925,492277.0366517036,857438.7174531503
1.1480000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.149,224751.928486925,492277.0366517036,857438.7174531503
1.1500000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.151,224751.928486925,492277.0366517036,857438.7174531503
1.1520000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.153,224751.928486925,492277.0366517036,857438.7174531503
1.154,224751.928486925,492277.0366517036,857438.7174531503
1.155,224751.928486925,492277.0366517036,857438.7174531503
1.156,224751.928486925,492277.0366517036,857438.7174531503
1.157,224751.928486925,492277.0366517036,857438.7174531503
1.158,224751.928486925,492277.0366517036,857438.7174531503
1.159,224751.928486925,492277.0366517036,857438.7174531503
1.16,224751.928486925,492277.0366517036,857438.7174531503
1.161,224751.928486925,492277.0366517036,857438.7174531503
1.162,224751.928486925,492277.0366517036,857438.7174531503
1.163,224751.928486925,492277.0366517036,857438.7174531503
1.164,224751.928486925,492277.0366517036,857438.7174531503
1.165,224751.928486925,492277.0366517036,857438.7174531503
1.166,224751.928486925,492277.0366517036,857438.7174531503
1.167,224751.928486925,492277.0366517036,857438.7174531503
1.168,224751.928486925,492277.0366517036,857438.7174531503
1.169,224751.928486925,492277.0366517036,857438.7174531503
1.17,224751.928486925,492277.0366517036,857438.7174531503
1.171,224751.928486925,492277.0366517036,857438.7174531503
1.172,224751.928486925,492277.0366517036,857438.7174531503
1.173,224751.928486925,492277.0366517036,857438.7174531503
1.174,224751.928486925,492277.0366517036,857438.7174531503
1.175,224751.928486925,492277.0366517036,857438.7174531503
1.176,224751.928486925,492277.0366517036,857438.7174531503
1.177,224751.928486925,492277.0366517036,857438.7174531503
1.178,224751.928486925,492277.0366517036,857438.7174531503
1.179,224751.928486925,492277.0366517036,857438.7174531503
1.18,224751.928486925,492277.0366517036,857438.7174531503
1.181,224751.928486925,492277.0366517036,857438.7174531503
1.182,224751.928486925,492277.0366517036,857438.7174531503
1.183,224751.928486925,492277.0366517036,857438.7174531503
1.184,224751.928486925,492277.0366517036,857438.7174531503
1.185,224751.928486925,492277.0366517036,857438.7174531503
1.186,224751.928486925,492277.0366517036,857438.7174531503
1.187,224751.928486925,492277.0366517036,857438.7174531503
1.188,224751.928486925,492277.0366517036,857438.7174531503
1.189,224751.928486925,492277.0366517036,857438.7174531503
1.19,224751.928486925,492277.0366517036,857438.7174531503
1.191,224751.928486925,492277.0366517036,857438.7174531503
1.192,224751.928486925,492277.0366517036,857438.7174531503
1.193,224751.928486925,492277.0366517036,857438.7174531503
1.194,224751.928486925,492277.0366517036,857438.7174531503
1.195,224751.928486925,492277.0366517036,857438.7174531503
1.196,224751.928486925,492277.0366517036,857438.7174531503
1.197,224751.928486925,492277.0366517036,857438.7174531503
1.198,224751.928486925,492277.0366517036,857438.7174531503
1.199,224751.928486925,492277.0366517036,857438.7174531503
1.2,224751.928486925,492277.0366517036,857438.7174531503
1.201,224751.928486925,492277.0366517036,857438.7174531503
1.202,224751.928486925,492277.0366517036,857438.7174531503
1.203,224751.928486925,492277.0366517036,857438.7174531503
1.204,224751.928486925,492277.0366517036,857438.7174531503
1.205,224751.928486925,492277.0366517036,857438.7174531503
1.206,224751.928486925,492277.0366517036,857438.7174531503
1.207,224751.928486925,492277.0366517036,857438.7174531503
1.208,224751.928486925,492277.0366517036,857438.7174531503
1.209,224751.928486925,492277.0366517036,857438.7174531503
1.21,224751.928486925,492277.0366517036,857438.7174531503
1.211,224751.928486925,492277.0366517036,857438.7174531503
1.212,224751.928486925,492277.0366517036,857438.7174531503
1.213,224751.928486925,492277.0366517036,857438.7174531503
1.214,224751.928486925,492277.0366517036,857438.7174531503
1.215,224751.928486925,492277.0366517036,857438.7174531503
1.216,224751.928486925,492277.0366517036,857438.7174531503
1.217,224751.928486925,492277.0366517036,857438.7174531503
1.218,224751.928486925,492277.0366517036,857438.7174531503
1.219,224751.928486925,492277.0366517036,857438.7174531503
1.22,224751.928486925,492277.0366517036,857438.7174531503
1.221,224751.928486925,492277.0366517036,857438.7174531503
1.222,224751.928486925,492277.0366517036,857438.7174531503
1.223,224751.928486925,492277.0366517036,857438.7174531503
1.224,224751.928486925,492277.0366517036,857438.7174531503
1.225,224751.928486925,492277.0366517036,857438.7174531503
1.226,224751.928486925,492277.0366517036,857438.7174531503
1.227,224751.928486925,492277.0366517036,857438.7174531503
1.228,224751.928486925,492277.0366517036,857438.7174531503
