1,2
,
,
,
psd,psd
"[1e-20, 0.001, 0.002, 0.003, 0.004, 0.005, 0.006, 0.007, 0.008, 0.009000000000000001, 0.01, 0.011, 0.012, 0.013000000000000001, 0.014, 0.015, 0.016, 0.017, 0.018000000000000002, 0.019, 0.02, 0.021, 0.022, 0.023, 0.024, 0.025, 0.026000000000000002, 0.027, 0.028, 0.029, 0.03, 0.031, 0.032, 0.033, 0.034, 0.035, 0.036000000000000004, 0.037, 0.038, 0.039, 0.04, 0.041, 0.042, 0.043000000000000003, 0.044, 0.045, 0.046, 0.047, 0.048, 0.049, 0.05, 0.051000000000000004, 0.052000000000000005, 0.053, 0.054, 0.055, 0.056, 0.057, 0.058, 0.059000000000000004, 0.06, 0.061, 0.062, 0.063, 0.064, 0.065, 0.066, 0.067, 0.068, 0.069, 0.07, 0.07100000000000001, 0.07200000000000001, 0.073, 0.074, 0.075, 0.076, 0.077, 0.078, 0.079, 0.08, 0.081, 0.082, 0.083, 0.084, 0.085, 0.08600000000000001, 0.08700000000000001, 0.088, 0.089, 0.09, 0.091, 0.092, 0.093, 0.094, 0.095, 0.096, 0.097, 0.098, 0.099, 0.1, 0.101, 0.10200000000000001, 0.10300000000000001, 0.10400000000000001, 0.105, 0.106, 0.107, 0.108, 0.109, 0.11, 0.111, 0.112, 0.113, 0.114, 0.115, 0.116, 0.117, 0.11800000000000001, 0.11900000000000001, 0.12, 0.121, 0.122, 0.123, 0.124, 0.125, 0.126, 0.127, 0.128, 0.129, 0.13, 0.131, 0.132, 0.133, 0.134, 0.135, 0.136, 0.137, 0.138, 0.139, 0.14, 0.14100000000000001, 0.14200000000000002, 0.14300000000000002, 0.14400000000000002, 0.145, 0.146, 0.147, 0.148, 0.149, 0.15, 0.151, 0.152, 0.153, 0.154, 0.155, 0.156, 0.157, 0.158, 0.159, 0.16, 0.161, 0.162, 0.163, 0.164, 0.165, 0.166, 0.167, 0.168, 0.169, 0.17, 0.171, 0.17200000000000001, 0.17300000000000001, 0.17400000000000002, 0.17500000000000002, 0.176, 0.177, 0.178, 0.179, 0.18, 0.181, 0.182, 0.183, 0.184, 0.185, 0.186, 0.187, 0.188, 0.189, 0.19, 0.191, 0.192, 0.193, 0.194, 0.195, 0.196, 0.197, 0.198, 0.199, 0.2]","[1e-20, 0.001, 0.002, 0.003, 0.004, 0.005, 0.006, 0.007, 0.008, 0.009000000000000001, 0.01, 0.011, 0.012, 0.013000000000000001, 0.014, 0.015, 0.016, 0.017, 0.018000000000000002, 0.019, 0.02, 0.021, 0.022, 0.023, 0.024, 0.025, 0.026000000000000002, 0.027, 0.028, 0.029, 0.03, 0.031, 0.032, 0.033, 0.034, 0.035, 0.036000000000000004, 0.037, 0.038, 0.039, 0.04, 0.041, 0.042, 0.043000000000000003, 0.044, 0.045, 0.046, 0.047, 0.048, 0.049, 0.05, 0.051000000000000004, 0.052000000000000005, 0.053, 0.054, 0.055, 0.056, 0.057, 0.058, 0.059000000000000004, 0.06, 0.061, 0.062, 0.063, 0.064, 0.065, 0.066, 0.067, 0.068, 0.069, 0.07, 0.07100000000000001, 0.07200000000000001, 0.073, 0.074, 0.075, 0.076, 0.077, 0.078, 0.079, 0.08, 0.081, 0.082, 0.083, 0.084, 0.085, 0.08600000000000001, 0.08700000000000001, 0.088, 0.089, 0.09, 0.091, 0.092, 0.093, 0.094, 0.095, 0.096, 0.097, 0.098, 0.099, 0.1, 0.101, 0.10200000000000001, 0.10300000000000001, 0.10400000000000001, 0.105, 0.106, 0.107, 0.108, 0.109, 0.11, 0.111, 0.112, 0.113, 0.114, 0.115, 0.116, 0.117, 0.11800000000000001, 0.11900000000000001, 0.12, 0.121, 0.122, 0.123, 0.124, 0.125, 0.126, 0.127, 0.128, 0.129, 0.13, 0.131, 0.132, 0.133, 0.134, 0.135, 0.136, 0.137, 0.138, 0.139, 0.14, 0.14100000000000001, 0.14200000000000002, 0.14300000000000002, 0.14400000000000002, 0.145, 0.146, 0.147, 0.148, 0.149, 0.15, 0.151, 0.152, 0.153, 0.154, 0.155, 0.156, 0.157, 0.158, 0.159, 0.16, 0.161, 0.162, 0.163, 0.164, 0.165, 0.166, 0.167, 0.168, 0.169, 0.17, 0.171, 0.17200000000000001, 0.17300000000000001, 0.17400000000000002, 0.17500000000000002, 0.176, 0.177, 0.178, 0.179, 0.18, 0.181, 0.182, 0.183, 0.184, 0.185, 0.186, 0.187, 0.188, 0.189, 0.19, 0.191, 0.192, 0.193, 0.194, 0.195, 0.196, 0.197, 0.198, 0.199, 0.2]"
"[0.0, 17922.764964714243, 38430.68870600309, 59091.269068896676, 79258.92120182629, 98629.02879373977, 117043.43663685447, 134422.9027316984, 150735.72415171724, 165980.602776271, 180176.27594905256, 193354.79402644283, 205556.95157243844, 216829.08020914096, 227220.74844502224, 236783.09038758147, 245567.58424326882, 253625.16025556432, 261005.5543150828, 267756.84721630637, 273925.1455018958, 279554.37091109937, 284686.13334112795, 289359.66798705165, 293611.8216100887, 297477.0761283108, 300987.60021676915, 304173.32154382585, 307062.0137955897, 309679.3938497972, 312049.2254262518, 314193.426316345, 316132.1769193075, 317884.0283182355, 319466.0085382148, 320893.72596048017, 322181.4691350697, 323342.3024514827, 324388.1573017666, 325329.91851079446, 326177.5059204143, 326939.95110269566, 327625.46924680413, 328241.5263175413, 328794.90162411076, 329291.74596757634, 329737.63555671385, 330137.6218961462, 330496.2778591583, 330817.7401615186, 331105.74845295167, 331363.6812403584, 331594.58885214076, 331801.22364656645, 331986.06765945646, 332151.3578779562, 332299.1093180441, 332431.1360739876, 332549.07049836323, 332654.38066167023, 332748.38623110147, 332832.27289879415, 332907.1054809259, 332973.8398004108, 333033.33345771657, 333086.3555864936, 333133.5956832961, 333175.6715936863, 333213.1367304498, 333246.4865934999, 333276.16465531266, 333302.56767038675, 333326.0504622575, 333346.9302369931, 333365.4904678407, 333381.9843917619, 333396.63815497194, 333409.65364126314, 333421.2110138303, 333431.4709985049, 333440.57693372975, 333448.65661025094, 333455.82392134727, 333462.18034245464, 333467.8162572479, 333472.8121456102, 333477.23964743334, 333481.16251483996, 333484.6374641934, 333487.7149381427, 333490.43978694367, 333492.8518773773, 333494.9866367611, 333496.8755387958, 333498.54653731233, 333500.0244533727, 333501.3313206209, 333502.4866932852, 333503.5079207788, 333504.4103924427, 333505.2077556058, 333505.91210981255, 333506.53417976707, 333507.0834692807, 333507.56839826674, 333507.9964246152, 333508.37415258307, 333508.7074291651, 333509.00142975326, 333509.2607342552, 333509.4893947138, 333509.6909953627, 333509.868705948, 333510.0253290589, 333510.1633421305, 333510.2849347074, 333510.3920414955, 333510.4863716698, 333510.56943485717, 333510.6425641638, 333510.7069365804, 333510.7635910579, 333510.81344451726, 333510.85730602447, 333510.89588933956, 333510.9298240233, 333510.95966526406, 333510.98590257217, 333511.0089674689, 333511.0292402858, 333511.0470561759, 333511.0627104265, 333511.0764631546, 333511.0885434545, 333511.0991530624, 333511.10846959194, 333511.1166493917, 333511.1238300671, 333511.1301327067, 333511.13566384674, 333511.14051720384, 333511.1447752041, 333511.1485103312, 333511.151786315, 333511.1546591798, 333511.15717816784, 333511.1593865533, 333511.1613223597, 333511.1630189914, 333511.1645057905, 333511.1658085263, 333511.1669498272, 333511.16794956045, 333511.16882516607, 333511.1695919514, 333511.1702633497, 333511.17085114785, 333511.1713656866, 333511.1718160364, 333511.17221015296, 333511.1725550123, 333511.1728567312, 333511.1731206722, 333511.17335153534, 333511.1735534402, 333511.1737299965, 333511.17388436705, 333511.17401932256, 333511.17413729004, 333511.174240395, 333511.17433049873, 333511.1744092309, 333511.1744780182, 333511.17453810934, 333511.1745905974, 333511.1746364388, 333511.17467647034, 333511.1747114242, 333511.17474194075, 333511.1747685801, 333511.1747918322, 333511.17481212533, 333511.17482983397, 333511.1748452855, 333511.1748587659, 333511.1748705254, 333511.17488078255, 333511.17488972814, 333511.17489752907, 333511.174904331, 333511.17491026124, 333511.1749154309, 333511.174919937, 333511.17492386425, 333511.1749272867, 333511.1749302689, 333511.1749328671, 333511.1749351307, 333511.17493710236, 333511.1749388197, 333511.1749403153]","[0.0, 9258.562636971088, 20798.953736468837, 32924.88332957445, 45130.44863543743, 57149.41984964634, 68822.00317215051, 80048.08634287624, 90765.29146201198, 100936.8139878895, 110543.91584257432, 119580.93285120465, 128051.77400647472, 135967.37180991707, 143343.77406674912, 150200.68802766077, 156560.35500672145, 162446.67329511512, 167884.511780741, 172899.1725739222, 177515.9715964476, 181759.9134786361, 185655.4423834465, 189226.2542426678, 192495.15879091487, 195483.9820048428, 198213.5012875491, 200703.4071104643, 202972.2859266553, 205037.62006381553, 206915.80103819005, 208622.1533360714, 210170.96621266607, 211575.53147840252, 212848.1855951136, 214000.35470075338, 215042.60143078997, 215984.67261471777, 216835.5471034347, 217603.4831326176, 218296.06475292688, 218920.2469634235, 219482.3992729647, 219988.3474880872, 220443.4135871406, 220852.4535910298, 221219.89338244268, 221549.76245922284, 221845.72563476392, 222111.11271994465, 222348.94623805795, 222561.96723715434, 222752.65927385216, 222923.2706495222, 223075.83498429446, 223212.19021697377, 223333.9961200262, 223442.75041861343, 223539.80360145395, 223626.37250929463, 223703.55278416502, 223772.33025951078, 223833.59136789147, 223888.13263928727, 223936.66935927645, 223979.84345249587, 224018.23065293604, 224052.34701880076, 224082.6548459144, 224109.5680300189, 224133.45692478877, 224154.65273902123, 224173.45151324492, 224190.1177129372, 224204.88747265434, 224217.97152266084, 224229.5578270933, 224239.8139603063, 224248.88924581898, 224256.91668021085, 224264.01466238682, 224270.2885468511, 224275.83203798044, 224280.72844076532, 224285.05178209025, 224288.86781533225, 224292.23491987988, 224295.2049060872, 224297.8237351898, 224300.13216280204, 224302.16631378795, 224303.95819554653, 224305.53615606335, 224306.92529245908, 224308.14781519742, 224309.22337260027, 224310.16933985372, 224311.0010762637, 224311.73215414048, 224312.37456234454, 224312.93888721467, 224313.4344733184, 224313.8695662113, 224314.25143916125, 224314.58650559114, 224314.88041880573, 224315.1381604034, 224315.36411862407, 224315.56215775016, 224315.73567955708, 224315.88767770247, 224316.0207858469, 224316.13732021084, 224316.23931719796, 224316.3285666432, 224316.40664118348, 224316.47492219397, 224316.534622683, 224316.58680749437, 224316.6324111282, 224316.67225345506, 224316.7070535673, 224316.73744198488, 224316.76397140673, 224316.7871261784, 224316.8073306261, 224316.8249563905, 224316.84032887837, 224316.853732936, 224316.86541783725, 224316.87560166698, 224316.88447517232, 224316.89220514518, 224316.8989373924, 224316.9047993426, 224316.90990233375, 224316.91434361992, 224316.91820813116, 224316.92157001645, 224316.92449399564, 224316.92703654492, 224316.92924693413, 224316.93116813592, 224316.9328376214, 224316.93428805648, 224316.9355479113, 224316.9366419932, 224316.93759191263, 224316.93841649094, 224316.93913211636, 224316.93975305522, 224316.9402917238, 224316.94075892583, 224316.94116405968, 224316.94151529938, 224316.9418197525, 224316.94208359785, 224316.9423122057, 224316.94251024257, 224316.9426817625, 224316.9428302867, 224316.9429588729, 224316.94307017585, 224316.94316649972, 224316.94324984436, 224316.9433219447, 224316.94338430587, 224316.94343823305, 224316.94348485806, 224316.94352516206, 224316.94355999547, 224316.94359009518, 224316.94361609966, 224316.9436385619, 224316.94365796092, 224316.9436747113, 224316.94368917204, 224316.9437016539, 224316.94371242565, 224316.94372172, 224316.9437297381, 224316.943736654, 224316.94374261814, 224316.94374776052, 224316.94375219374, 224316.94375601478, 224316.94375930767, 224316.94376214495, 224316.94376458914, 224316.9437666945, 224316.94376850748, 224316.94377006858, 224316.94377141254, 224316.9437725693, 224316.94377356482, 224316.94377442144, 224316.94377515838, 224316.94377579226, 224316.94377633743, 224316.9437768062, 224316.94377720926]"
9.769379502309238,6.032370698192028
0.23843847144791605,0.19043720368006556
